chr2	4156582	4156603	4156603
chr2	4838190	4838206	4838191
chr2	5620960	5620976	5620973
chr2	19491953	19491975	19491954
chr2	20232641	20232667	20232655
chr2	25551524	25551543	25551536
chr2	27017210	27017233	27017222
chr2	27273715	27273752	27273744
chr2	27274081	27274100	27274100
chr2	27737347	27737368	27737348
chr2	27887296	27887321	27887297
chr2	30119141	30119159	30119154
chr2	30805695	30805711	30805701
chr2	31069168	31069187	31069176
chr2	31297069	31297091	31297091
chr2	32757279	32757298	32757280
chr2	35509903	35509920	35509920
chr2	37917244	37917262	37917262
chr2	38569906	38569930	38569921
chr2	39254179	39254203	39254195
chr2	39529342	39529354	39529354
chr2	45347408	45347428	45347421
chr2	47123684	47123704	47123704
chr2	47387475	47387489	47387476
chr2	47388969	47388986	47388976
chr2	48030430	48030446	48030446
chr2	49906993	49907011	49906994
chr2	52389822	52389839	52389839
chr2	56210154	56210177	56210157
chr2	56216154	56216176	56216173
chr2	56227846	56227864	56227852
chr2	56227898	56227920	56227899
chr2	60687211	60687231	60687221
chr2	61149842	61149866	61149854
chr2	63151197	63151213	63151201
chr2	64607116	64607134	64607120
chr2	68413648	68413672	68413672
chr2	70316054	70316078	70316070
chr2	70476125	70476156	70476126
chr2	70476170	70476193	70476193
chr2	70675046	70675069	70675068
chr2	71273529	71273542	71273542
chr2	73819193	73819216	73819206
chr2	74733353	74733371	74733371
chr2	75272363	75272380	75272373
chr2	75568999	75569018	75569008
chr2	75882735	75882758	75882748
chr2	78928794	78928816	78928816
chr2	81594224	81594241	81594241
chr2	82103786	82103805	82103787
chr2	84901635	84901653	84901636
chr2	85771957	85771978	85771966
chr2	87814211	87814232	87814232
chr2	96153472	96153490	96153487
chr2	96254783	96254801	96254801
chr2	97498677	97498699	97498686
chr2	97702387	97702405	97702388
chr2	101623958	101623985	101623959
chr2	105476312	105476334	105476325
chr2	105913949	105913969	105913969
chr2	110969142	110969162	110969152
chr2	111925930	111925951	111925942
chr2	113333849	113333872	113333858
chr2	119191753	119191772	119191761
chr2	121379740	121379757	121379748
chr2	121442121	121442137	121442130
chr2	122523107	122523128	122523117
chr2	127582388	127582407	127582405
chr2	128556545	128556570	128556552
chr2	128621009	128621030	128621017
chr2	128621392	128621416	128621405
chr2	129171164	129171180	129171165
chr2	131094727	131094762	131094735
chr2	131904379	131904398	131904387
chr2	133011954	133011993	133011974
chr2	133012316	133012346	133012332
chr2	133012383	133012403	133012403
chr2	133012521	133012540	133012522
chr2	133012581	133012600	133012582
chr2	133012650	133012670	133012651
chr2	133012722	133012777	133012777
chr2	133012840	133012897	133012853
chr2	133013081	133013123	133013082
chr2	133013139	133013186	133013147
chr2	133013600	133013620	133013620
chr2	133013662	133013686	133013673
chr2	133036280	133036310	133036298
chr2	133038120	133038140	133038121
chr2	133038661	133038689	133038689
chr2	133038695	133038721	133038709
chr2	133038981	133039012	133038997
chr2	133398992	133399009	133399002
chr2	135893200	135893224	135893216
chr2	136423015	136423038	136423038
chr2	136621786	136621808	136621790
chr2	138952198	138952213	138952204
chr2	141524196	141524219	141524219
chr2	141698783	141698802	141698789
chr2	147363576	147363593	147363593
chr2	152252077	152252095	152252083
chr2	160899503	160899522	160899510
chr2	164461155	164461181	164461166
chr2	164602041	164602058	164602046
chr2	170591661	170591683	170591683
chr2	174938298	174938319	174938308
chr2	177015056	177015079	177015067
chr2	177015097	177015117	177015107
chr2	182041928	182041948	182041929
chr2	182321940	182321959	182321948
chr2	189093214	189093233	189093219
chr2	191402724	191402746	191402746
chr2	201354242	201354261	201354253
chr2	201688108	201688128	201688119
chr2	203099546	203099577	203099547
chr2	206660253	206660277	206660268
chr2	208207466	208207483	208207478
chr2	208756080	208756097	208756081
chr2	219140226	219140250	219140227
chr2	219267379	219267401	219267390
chr2	219436229	219436255	219436239
chr2	219500482	219500501	219500500
chr2	219866369	219866391	219866380
chr2	220094034	220094058	220094045
chr2	220158847	220158869	220158869
chr2	224810681	224810700	224810685
chr2	225122012	225122031	225122025
chr2	225307246	225307263	225307247
chr2	229275105	229275124	229275112
chr2	230045498	230045534	230045509
chr2	230045655	230045674	230045656
chr2	230972907	230972927	230972927
chr2	232106516	232106536	232106524
chr2	232578016	232578042	232578032
chr2	233345173	233345192	233345182
chr2	233681069	233681090	233681070
chr2	236618460	236618487	236618487
chr2	240313328	240313345	240313336
chr2	241395431	241395454	241395441
chr2	241895897	241895913	241895910
chr2	242049520	242049536	242049536
chr20	2442334	2442362	2442350
chr20	3889162	3889186	3889175
chr20	3898187	3898211	3898199
chr20	5095826	5095846	5095836
chr20	13835016	13835033	13835019
chr20	16691907	16691924	16691914
chr20	17469754	17469778	17469778
chr20	20715778	20715795	20715795
chr20	25280907	25280932	25280917
chr20	29453118	29453135	29453126
chr20	30533043	30533065	30533055
chr20	31024273	31024291	31024277
chr20	31718630	31718649	31718631
chr20	33054189	33054208	33054198
chr20	33578210	33578231	33578223
chr20	35956528	35956544	35956544
chr20	38683249	38683267	38683267
chr20	38885750	38885764	38885758
chr20	43248956	43248979	43248965
chr20	46560254	46560270	46560255
chr20	47227793	47227811	47227798
chr20	49202382	49202401	49202390
chr20	49369916	49369935	49369925
chr20	50299365	50299381	50299366
chr20	54981343	54981363	54981356
chr20	57392679	57392702	57392690
chr20	57800685	57800703	57800703
chr20	58883591	58883610	58883610
chr20	61151557	61151579	61151579
chr20	61443602	61443624	61443612
chr20	61578977	61578995	61578978
chr20	61809902	61809925	61809911
chr20	62514340	62514356	62514356
chr20	62550847	62550870	62550865
chr20	62550903	62550926	62550916
chr20	62551154	62551177	62551174
chr20	62551210	62551233	62551221
chr20	62574043	62574064	62574047
chr21	9827014	9827187	9827076
chr21	9827195	9827264	9827243
chr21	9827266	9827566	9827272
chr21	10807510	10807533	10807524
chr21	17911419	17911442	17911442
chr21	17912156	17912180	17912157
chr21	17962572	17962594	17962579
chr21	18827145	18827177	18827168
chr21	22028486	22028518	22028518
chr21	22886794	22886826	22886795
chr21	24497836	24497854	24497854
chr21	26946294	26946317	26946317
chr21	27228117	27228144	27228118
chr21	27608111	27608131	27608122
chr21	29075955	29075971	29075971
chr21	30473009	30473041	30473041
chr21	34809550	34809574	34809563
chr21	35469800	35469820	35469813
chr21	37093028	37093050	37093050
chr21	39034977	39034992	39034985
chr21	40194677	40194699	40194699
chr21	40338696	40338720	40338697
chr21	41058442	41058461	41058455
chr21	43083718	43083736	43083736
chr21	43700347	43700364	43700348
chr21	47485075	47485091	47485091
chr21	47836063	47836083	47836070
chr22	18463693	18463712	18463699
chr22	19116809	19116829	19116810
chr22	19452771	19452792	19452792
chr22	19748745	19748768	19748768
chr22	19770804	19770821	19770821
chr22	20020675	20020698	20020698
chr22	21265442	21265480	21265443
chr22	21974906	21974927	21974917
chr22	21982707	21982732	21982732
chr22	22007313	22007336	22007336
chr22	22007642	22007664	22007657
chr22	23101199	23101220	23101200
chr22	23165283	23165305	23165284
chr22	29682681	29682713	29682682
chr22	29871609	29871626	29871626
chr22	31011346	31011365	31011365
chr22	32112567	32112583	32112568
chr22	32567029	32567047	32567030
chr22	34605528	34605549	34605529
chr22	35689621	35689641	35689633
chr22	37004261	37004278	37004278
chr22	37961096	37961113	37961097
chr22	38240293	38240318	38240300
chr22	38243699	38243721	38243721
chr22	38685596	38685614	38685607
chr22	39709828	39709847	39709829
chr22	39715056	39715077	39715057
chr22	41645779	41645801	41645792
chr22	42017300	42017320	42017311
chr22	42296952	42296973	42296965
chr22	44225049	44225071	44225060
chr22	44385063	44385089	44385078
chr22	45274117	45274141	45274118
chr22	45581259	45581280	45581280
chr22	46508630	46508655	46508655
chr22	46508679	46508701	46508688
chr22	46509570	46509596	46509578
chr22	46509620	46509645	46509635
chr22	50280383	50280408	50280402
